rest,scr,id
12.52,F2 D2 U' R2 B2 D' L2 F2 D F' R B2 L D' R2 U2 B L D R ,5487
12.52,F U2 F' R2 B R2 F2 L2 F2 U' B F' U2 R B2 R2 D' L' U2 B' ,5490
12.52,L F2 D2 F' D2 F' R F' D' F U' L2 B2 L2 B2 U2 L2 U' F2 L2 ,5498
12.52,D F D2 F2 D2 L' U D2 F' R B' L2 B R2 B R2 F2 U2 D2 B ,5503
12.52,D R2 F2 U F2 D' R2 F2 D L2 U2 R B D' B' L' B' L U' F2 L ,5512
12.52,U2 F2 R' F2 D2 L F2 L R D2 L2 F' D2 U' F' R U F' R' B ,5517
12.53,B2 F2 D' F2 U' F2 R2 U' R2 U2 F' L' D2 F' D2 R' D B D2 U ,5534
12.53,L2 B U2 R2 B' F' R2 F U L' U B R U' B2 D' R F2 U ,5535
12.53,F' L' F2 D2 B' D' B' U' F D2 L D2 R' D2 F2 D2 L' D2 L' ,5537
12.53,D' B2 D' U B2 U2 F2 R' D' B' L D' R2 U R' B2 L' B2 ,5540
12.54,B R2 L2 D' R B U L U' B2 R' U2 L' U2 L' U2 L2 B2 D2 R2 ,5559
12.54,L F2 D2 R B2 F2 R2 D2 R B2 D' L2 R' D L R2 U F' U' B' F' ,5561
12.54,B2 U2 L F2 L' D2 R D2 R D2 U L D' R B2 R2 F' R B2 U ,5572
12.54,D' U2 B2 R2 U2 L2 F2 R2 F R U2 F U' R2 D' L U' L ,5576
12.54,B' R2 B D2 B' L2 F2 D2 L2 D2 B' U' B' U2 B U2 R2 U' L' ,5580
12.54,U' F2 D2 B2 D L2 D' R2 U L' D' R' F' D2 B L' F' R' U ,5581
12.55,F U2 F2 U2 F D2 F' L2 F' D2 U2 R' B' L' U' R B' D L' B' R ,5588
12.55,F2 R2 U2 F D2 U2 F2 D2 U F2 L B L D F L' B' U2 B' ,5592
12.55,B2 R' U2 L D2 U2 F2 R2 F2 R B' L' R' U2 B' R2 F' D R U B ,5597
12.55,B2 D2 B2 D R2 D L2 B2 F2 U F D2 U2 B D2 U R B F' R2 ,5600
12.55,D2 U2 L' D2 R2 B2 F2 D2 R U2 R' F' L' B U2 F D U B2 R' B ,5602
12.55,U2 L' F2 U2 L' B2 D2 U2 F R U R F' L' R F R2 U' L2 ,5608
12.55,D2 R' B2 R F2 L2 D2 L2 U B' U L' U L2 F2 R2 B F' U' ,5610
12.55,U2 F2 D' F2 U' B2 U R2 D2 L2 R F' L2 R2 D2 B' F' R B' U' F ,5618
12.56,F L U2 R B2 U D B R D F2 R2 L2 D R2 F2 D' R2 L2 U2 ,5623
12.56,L' Dw' Uw F' B L B Dw U F Rw U' L R2 Fw D2 Uw2 Rw2 Dw2 B' Fw Rw2 Lw' Fw2 R' Rw' Dw F2 Fw Dw R' Rw' Fw Lw Rw L2 D' R2 L B2 Dw' F B D' B' D2 Dw Uw' L2 D R' Lw2 Bw' F' L2 Rw R Fw Dw' Lw,5624
12.56,U2 R' U F D R2 D' L' D' R2 B' U2 F2 D2 R2 B' U2 R2 D2 ,5627
12.56,U' F2 R2 D' F2 R2 F2 L2 D' R2 U' F L' R2 U' F2 R2 B' L U' F' ,5628
12.56,U B2 D2 U L2 D2 R2 B2 L U2 F2 D' R2 B' F2 D U' B R2 ,5633
12.56,R2 D U2 B2 D L2 D R2 D2 B' R' U' F2 L' B' L2 D2 B L2 R' ,5635
12.57,F' U2 R2 D2 F' R2 D2 B' F D2 L' F L U' B F' R F' D' R ,5653
12.57,B2 U2 B2 L2 D2 R' U2 R F2 D L' F2 U' F' D' R2 B' D' U R' ,5654
12.57,F2 R' F B' L F D2 B' U' L2 D' F2 R F2 R D2 F2 ,5656
12.57,F D2 B' U2 R2 B' F' R2 F' R2 D2 L' D2 B2 U L R2 D' F2 L' F ,5658
12.57,B2 L2 F L2 F L2 B' R2 D B2 L' R' U' B' U2 R B' L' D' ,5668
12.57,B2 F2 D2 F2 L2 F2 L2 R D2 L B' U R F L2 D' L F2 D' F2 ,5670
12.57,L U2 R2 U R F' U B R F B R2 L2 F' L2 U2 F B2 U2 R2 ,5671
12.57,U' F2 D' B D' F2 L B' R U F' B2 D2 B L2 F' R2 F2 D2 ,5688
12.58,F2 U' B2 F2 L2 D2 R2 D2 F' D' R' U L2 F D R2 U' L D ,5705
12.58,R2 B' D2 B' U2 F D2 F D2 F' L D2 B L D F2 L' U R D ,5714
12.58,L U2 L2 D2 F2 U2 L F2 R' D2 L' B L' F D2 U L D R D' ,5718
12.6,B' U2 B' R' B' L F' D' R2 L' U B U2 D2 L2 F D2 F' B' ,5753
12.6,U2 R2 B2 D' L2 F2 R2 D' F2 L F U' L2 D' L' D' U2 B' R B2 ,5754
12.6,B' F D2 F R2 B' D2 L D' B F2 L D2 B' U2 R' F2 R2 ,5756
12.6,R2 U2 R2 U' F2 U L2 D' R2 F' L U F2 L' R' F' R' B' ,5759
12.6,B2 R' L F2 B2 D' B U F' L' U' F2 L2 U2 D' R2 B2 D2 L2 B2 ,5768
12.6,F2 B U' L' F2 D' F R D F' L' U' L2 F2 D' R2 B2 U F2 ,5771
12.6,R2 U' R2 D B2 R2 D2 R2 D' B2 U F' D2 R B2 D F2 L' R' B2 ,5776
12.6,R2 D L2 D' L2 R2 F2 U' B2 U' L' U' L' R' D B' R2 B F2 ,5784
12.61,U2 R2 U2 F' R2 F R2 B2 D2 B' D' L B' R' D F' D' L2 D' U' L' ,5788
12.61,R2 D' R2 D2 B2 R2 U2 R2 B L D2 B' L D' F2 L2 U B R ,5797
12.61,F2 D U2 F2 R2 U2 B2 L2 D' R' F R D L' R2 U' F2 L' D2 ,5802
12.61,L2 B2 F2 R2 U' R2 D2 L R2 F R U' F' D2 L D2 U2 B ,5810
12.62,L2 D L2 U F2 D L2 F2 D F D' R' B R' U L' D2 B2 D2 B ,5820
12.62,U' F B R2 F' L' U L2 F' L' F2 L2 U2 F2 R U2 D2 B2 ,5824
12.62,D L' F U' B2 D2 L' B' L D' L2 U' L2 B2 R2 B2 U2 R2 U2 D ,5832
12.62,U' R2 U B2 R2 U2 R2 U' B2 F D F' L' U B F2 L R2 D2 ,5847
12.63,U2 R2 D2 F R2 D2 B U2 F R2 F2 L R' F' R2 U R2 B R' ,5856
12.63,U2 L F' D R' L' B' U' R' U' B2 R F2 U2 L' F2 L' B2 ,5864
12.63,R2 B L2 F' R2 D2 L2 R2 B2 D2 F R' D' B' L2 D2 B' D2 F' U2 ,5882
12.63,B U' F' B L D' F2 B' U' R F' R2 U2 L2 F' R2 F2 U2 F' B2 L2 ,5887
12.63,U R2 D B2 U2 F2 D' U' B L2 D2 R F U2 B L' D B' L ,5890
12.63,F' R2 B D2 F' D2 R2 B2 D2 L' B L B R U F' D2 F' D' ,5891
12.64,U2 R F2 L2 D2 L' U' B2 R B' R' L2 D' R2 D B2 D' R2 D ,5896
12.64,U2 L2 B2 D' F2 D B2 D' R2 U' L B' U' F2 L B R2 B ,5904
12.64,L B' U2 B2 L' U' R U2 R F' D2 F2 D B2 D L2 D2 F2 ,5908
12.64,F2 U2 L R U2 F2 D2 F2 D R2 F' U F R B' R' U2 B2 F' ,5909
12.64,D B2 U' L B' R F U2 D B2 R D2 F2 D2 L F2 R' L ,5916
12.64,F2 D R2 F2 U B2 R2 U' L2 U B' L2 D B' F' D2 L2 R' U2 B' ,5919
12.65,F' U D R D' F' D2 L2 U' F U2 D2 L2 B2 R2 F2 D' R2 ,5920
12.65,R U B2 U2 D F' U L2 F2 B' R U2 R2 D2 F2 U L2 F2 L2 ,5929
12.65,U2 F' D2 B' R2 F D2 F' U2 F D' F U2 L2 U F2 R' D' U' L U ,5938
12.65,F2 U' B2 R2 D' R2 D' L2 R2 D' F' U R' D R U L2 D L' U ,5941
12.65,R' L' B' L2 U2 D' F2 R2 D B R D R2 U' B2 L2 F2 R2 U' B2 ,5942
12.65,F' R2 U2 F2 R2 D2 B' D2 B F2 U2 R' U2 R' D' B D F' U2 L F2 ,5943
12.66,L' U2 F' U' D' B2 R' L2 F R' F2 L2 F U2 B L2 F R2 B' R2 ,5964
12.66,F R2 U D' B U F2 B2 U2 R' D L2 B2 D2 R2 F' L2 U2 L2 B2 ,5972
12.67,F2 L' F' L F R2 U' R' D R F2 D2 F R2 L2 B U2 D2 R2 F2 L2 ,5987
12.67,L D2 R B' U2 F' D F' U2 B' R' B2 U2 B2 U B2 R2 D2 R2 D2 ,5998
12.67,L2 B2 D2 L2 U' L2 F2 U' R2 B' L F' U B U' L R D2 B U ,6005
12.67,B L2 F D2 L2 B2 R2 B' U2 B2 F' D' L U2 R' B L' B' F' D' ,6006
12.68,B2 D' F2 D L2 D' B2 R2 U' L' B R F U' L' F D' R' D2 L ,6020
12.68,F2 D2 B2 R2 B R2 F D2 R2 U2 L' R' B2 F U F' L2 F' D U' ,6030
12.68,F' R2 L D' R D' B D F2 B R2 U2 L2 D2 F L2 F L2 ,6034
12.68,D2 L2 U R2 F2 D' B2 F2 U F2 U2 B' U' B L' F D' R B2 R2 ,6040
12.68,U' B2 L2 U' R B2 U' L' D L2 B' U2 D2 F' L2 U2 B U2 B D2 ,6043
12.68,F U2 F L2 D2 F2 U2 R2 B2 U' L' F' R B2 D R D2 U' R' U ,6045
12.68,L2 U F U B' D R' F' B2 L D L2 D' F2 L2 B2 L2 D B2 D2 R2 ,6049
12.68,L2 D2 L2 B2 D2 F' D2 L2 F U' F L F' D2 L2 F' L' F' R ,6054
12.69,B2 L R2 B2 R2 F2 R' U2 R' U B' R B' F' L' U' B' R D2 R2 ,6062
12.69,B2 D2 B2 D2 R' B2 D2 R2 D2 B' L' U2 L' B' F L D' R B' ,6074
12.7,R2 U F L' D B2 U' L' F' U D2 B2 U D2 L2 F2 L2 U F2 ,6079
12.7,F L F R D2 B U B2 D B L B2 R2 F2 R' D2 L' D2 B2 U2 ,6080
12.7,F2 D2 B2 R2 D2 R B2 R D2 B2 F' L' B L2 U' L2 R F2 R2 ,6091
12.7,F2 D2 U2 R2 F' L2 F' D2 F U2 F2 R D' L' B U L2 F2 R2 B' ,6092
12.7,U' R2 D B2 L2 U F2 L2 D F2 D B' L D2 F' R2 D' B' F2 ,6093
12.7,Dw' Uw' Rw Dw' Rw D' F' Fw' D Dw2 B2 Bw' L' Lw B Dw Bw' F Rw2 B2 D2 Uw2 R' L2 U2 Dw Rw2 B' Uw Fw B D2 R2 Rw' F' L2 U' D2 R' Lw2 U' Uw2 Lw' Uw' Rw R' B2 Lw2 B' D2 Lw' B Fw2 Lw2 Bw2 Uw2 Fw F Rw2 Uw,6096
12.7,B2 D' F2 L2 D2 U' B2 L2 D B' L' D2 L U2 B U' L D' B' R' ,6108
12.7,F R2 D2 U2 B R2 U2 B R2 F D L' B' D' F2 U' L U2 L2 B ,6109
12.7,B2 R2 U2 B2 D B2 D L' B2 R' B D' F L F D2 F R2 ,6112
12.7,F U' B2 D' L' D R' B' U' F' U2 F' L2 F2 R2 D2 B' U2 R2 D2 ,6121
12.7,B' U' L2 D' F2 B2 D2 L F R' F2 R2 L2 U' R2 B2 D2 ,6127
12.7,B U2 L2 D2 U2 F' D2 F' L2 D2 U' L R U' L U B F2 L' ,6129
12.71,U' R D2 F L' U L D L F D2 B2 D' R2 U' B2 U' B2 D L2 D ,6139
12.71,D2 L2 B U2 F2 D R B2 R' U R2 B U2 L2 F D2 R2 B R2 F2 ,6146
12.71,L F2 L' D2 R' D2 U2 R' F2 D2 R2 F' L' R2 D R F R' D2 B' ,6155
12.71,R' B' U' B R L F D L2 F B2 D2 L2 B2 L' B2 D2 F2 L' D2 ,6156
12.72,B2 U R2 U' F2 D F2 D L2 D' L F U' F' D2 R B2 F' L2 U2 ,6162
12.72,B2 U2 B2 L B2 R D2 F2 L2 R' U' R' U' B D2 F2 L' F R' ,6166
12.72,L2 B2 D R2 D' F2 R2 D B2 U2 L' F R F2 D' R F' L2 U2 L2 ,6168
12.72,U' L U L2 B' U' D' R U F L2 U R2 U2 D R2 B2 R2 D' ,6176
12.72,R2 U' L2 D2 U' F2 L2 D' L2 B' L2 B2 L' D U B2 R F R2 D' ,6187
12.73,U R L U2 F' U' F' B R U L2 U R2 L2 D F2 D2 B2 D ,6190
12.73,U' L' F R2 U R' L2 D2 F U R' D2 F2 R2 D2 L F2 R B2 L' ,6194
12.73,B2 F2 D B2 R2 U' L2 F2 D' U2 L B2 U' B R U B' U2 L R2 D' ,6204
12.74,R2 L B' R U' R' D R2 D' B D2 F2 R2 U2 R2 L D2 L' D2 ,6219
12.74,U2 B D2 B D2 L2 D2 L2 F2 L D' U R' B2 F U B2 L' F' ,6230
12.74,L' U2 B2 D2 U2 L' R' F2 U2 B' U L2 D R2 F R2 F2 R B F2 ,6233
12.74,F' L2 D' R U2 R2 F' L2 B R2 U' L2 F2 U L2 D2 L2 D F2 U ,6234
12.74,R2 U' L2 D2 U' R2 D' B2 U2 L D L2 B U2 L' D' L' R' F' U2 ,6236
12.74,B L2 F2 D2 L2 B D2 R2 B' U2 L D' B R' U B F2 U' B' U ,6238
12.75,D2 F2 L B2 L F2 D2 R2 B2 R' B2 D U' R' B D R' F U2 B2 R' ,6245
12.75,D2 B' L2 B' D2 R2 D2 B2 R2 B' R' U R2 F L2 U2 F2 ,6247
12.75,F2 L F' R L' D2 F2 B' L B2 D2 F2 D2 F U2 R2 B L2 F ,6258
12.75,F2 U2 L2 R' B2 U2 F2 R' U2 F2 U2 B' R' D' R' U B' L' F' D L2 ,6261
12.75,L2 F2 U R2 U B2 D U2 R B L B L' D F' U L B' R2 ,6267
12.76,D' B' D' F2 L2 U2 R' F L' D' L2 B2 U2 B R2 F D2 F' L2 B R2 ,6292
12.76,R' U' R2 F' R' U L B2 D R' F R2 U2 L2 F' L2 B L2 U2 ,6298
12.76,L' B2 U2 L' U' D L U2 R2 B U F2 D F2 D2 B2 D' R2 B2 U' ,6303
12.77,R' F' R2 D2 B L' F2 U' B' U' D2 F2 U2 R2 D2 L' F2 D2 ,6318
12.77,D R L2 B D R B' U R D R2 F2 B2 D2 R F2 L D2 L B2 ,6319
12.77,L' D' B2 D2 L' U2 F2 B U F' U B2 D L2 B2 U2 D L2 ,6322
12.77,U' F' R' B R2 U2 R' U2 D' F D2 F2 R2 F U2 B2 R2 B' L2 F ,6333
12.77,L' D2 R' B R' U' B D2 L' F' L2 D2 R2 L U2 D2 L B2 ,6340
12.77,D2 L2 D' F2 U' L2 B2 U B D' R' F' L B' F2 U' L U' R2 ,6341
12.78,D L2 R2 D B2 D R2 B2 R' U2 L D2 F2 R B U R ,6349
12.78,D' U' B2 D' B2 F2 U2 L2 U' F D2 B R D' B L B2 L2 U' L2 ,6352
12.78,F2 B R' L' U D' B' L2 U R' U2 R2 U' D2 R2 B2 D' F2 D2 F2 ,6364
12.78,R2 D2 U' R2 D' B2 D2 F2 L' D' U R2 B L' R F' U2 F' L' ,6375
12.78,L2 F U' L' F B2 R B L B' U' R2 B2 R2 B2 U2 B2 D2 L2 D' ,6376
12.78,F' L2 D2 B' D2 L F' U R' U2 F2 L2 U' L2 U R2 L2 B2 D' ,6378
12.78,L2 F' D' B' D' F L B U2 L' F L2 F2 B U2 D2 R2 F2 ,6382
12.78,D U L2 B2 D2 L2 B2 D' B2 R F D2 L F L F' D' F2 D' U2 ,6384
12.79,B2 L2 D2 B L2 U2 B' L2 B2 L2 R U B2 U B2 U2 L' B L' F' ,6388
12.79,F2 R U D F R2 U F' B2 U B' R2 L2 F L2 F2 B R2 B2 U2 ,6391
12.79,F2 U2 L2 U L2 U F2 D' L U2 F' U' L D U R D2 B2 D ,6395
12.8,U2 L' B2 R2 U2 F2 D2 B2 R2 D2 B L2 U R D R2 D U2 B L' ,6415
12.8,U2 R2 U2 B' U2 L2 R2 B' D2 R D' U2 L D' R U R2 F2 D L' ,6417
12.8,R2 B2 U2 F R2 F R2 F U2 F' R' U' B2 U' B2 F' L' U2 B' L' ,6426
12.8,"R++ D-- R-- D-- R++ D++ R++ D-- R++ D++ U 
R++ D-- R++ D++ R-- D-- R++ D-- R++ D-- U'
R++ D-- R-- D-- R-- D-- R++ D-- R++ D-- U'
R-- D++ R-- D-- R-- D-- R-- D++ R-- D-- U'
R++ D-- R++ D++ R++ D-- R-- D++ R-- D++ U 
R++ D++ R-- D++ R-- D-- R-- D-- R-- D++ U 
R-- D-- R++ D++ R-- D-- R-- D-- R-- D++ U ",6431
12.8,U' R' B U' F' R2 L F' D L' B' R2 F U2 R2 B R2 F2 R2 B D2 ,6437
12.8,U2 F' R2 D2 R2 D2 B R2 F' R2 D B U2 R' D2 U F D2 U2 ,6445
12.8,F2 D2 B2 U2 L2 U2 L2 B' D2 L2 D B' R' B' F2 D2 B U' R' B ,6447
12.8,L2 D2 L2 D U2 L2 D' L' F D R D' B' F R2 D2 F2 U' ,6448
12.81,L2 D2 L R2 F2 L B2 D2 L D' B F2 L2 F2 U B2 D B2 F ,6471
12.81,L2 U2 F2 U2 B D2 F2 L2 F' R F2 L2 D2 R2 D' U' B L F R' ,6474
12.82,L2 D' R2 U R2 U' F2 L' U R2 B2 F D2 B' D' L B2 F' ,6493
12.82,D R2 F2 D F2 D' L2 B2 D B' F' L D B R' U2 B' R' B' L2 ,6502
12.82,L' D2 L F2 R2 B2 L U2 F2 D2 B2 U' B' D U2 L2 R U' L' F2 ,6510
12.83,R2 U2 L2 B2 D L2 U B2 D2 F2 R F' U' L' F' D L2 U2 F' U' ,6513
12.83,D2 L2 B D2 U2 F' L2 B2 L2 F' L2 D R F L' D U2 F L ,6515
12.83,D B2 D' R2 B2 F2 R2 D' B2 F R D' B F' D2 L B2 F' L' U2 ,6518
12.83,R2 D2 B2 D2 B' F2 L2 B D2 F2 R U2 F D R B U2 B2 L' B2 ,6525
12.83,U2 R' F2 U2 R' U2 L' B2 L' F' L2 U L R' U2 F L' B' R ,6531
12.84,U' B L B' R B' R' L U L D2 F B' R2 F2 L2 U2 B L2 ,6538
12.84,B2 U2 R B2 L' B2 D2 R2 D L' B F L R2 F' L2 B' R2 B2 ,6543
12.84,D B U D2 B2 L' U' R2 B2 U' R2 B' U2 B D2 R2 L2 B2 R2 B ,6545
12.84,B' D' L2 F' D L B' L' D B' L2 B2 L' U2 L F2 R' B2 L' ,6554
12.84,F2 U R2 U B2 D' U B2 L' F L' R D' L' B L' D' U' L2 ,6557
12.84,L2 B2 R' U' L F' L D R F U R2 L2 B2 R2 B D2 F' U2 D2 ,6562
12.84,L2 U2 F D2 L2 D2 F L2 U2 B U L R2 B' L R' D L F U B2 ,6563
12.85,U2 L2 F' L2 D2 L' D R U' B' R L2 F2 U2 D' R2 U2 B2 U' L2 ,6573
12.85,B' D2 F2 U R' F' R' B D' B' R L D2 R' F2 B2 D2 F2 R2 F2 ,6582
12.85,B' F2 D2 L2 U2 L2 B R2 D2 U2 R' F U' B' L2 D2 L' U' L' U2 ,6587
12.85,R D2 L' B2 F2 L D2 L2 B2 R B D F2 R' F D U R2 F2 R ,6591
12.85,B L2 F D2 R2 U2 L2 F2 R D L' R2 F2 R' F' L B' U2 F' ,6593
12.85,L2 B2 L B2 L' F2 L' R2 B2 U2 F2 D B R2 U' F' L' R' F R F ,6596
12.85,F U F' L2 B L2 U F' R B2 L' D' L2 D' B2 ,6597
12.85,"R++ D++ R-- D++ R++ D-- R-- D-- R-- D++ U 
R++ D++ R-- D-- R++ D++ R-- D++ R-- D++ U 
R++ D-- R++ D-- R-- D-- R++ D++ R++ D-- U'
R-- D-- R++ D-- R-- D++ R++ D++ R-- D++ U 
R++ D-- R-- D++ R++ D-- R-- D++ R-- D-- U'
R-- D++ R++ D-- R++ D++ R++ D++ R++ D++ U 
R++ D++ R-- D-- R-- D++ R-- D-- R-- D++ U ",6598
12.85,F' U2 D2 L F U F' R' U2 L D2 R2 D2 B D2 F' L2 F' B' ,6601
12.85,D2 F2 D2 L' R D2 L' R2 F' D U2 F2 U' L U' B R' U F ,6606
12.85,R2 B2 D2 U' F2 L2 U F2 L2 U F' L' R' U L2 R U' L2 D2 B ,6611
12.86,D2 B2 U' B2 L2 D' F2 L2 D' L2 D2 B R B U' L' U2 F' D' B' ,6620
12.86,R2 D2 B' U2 R2 D2 U2 B F U2 B' L D' F2 R' D F2 L2 R' B' ,6622
12.86,L2 B' F2 L2 D2 B U2 L2 D' L' F2 U' R B' U R F L2 D ,6625
12.86,U' L2 U2 B2 L2 U2 B2 U' F' U' R2 B' D R2 F L B R2 F' ,6627
12.86,L2 U L' F' R' U2 L' B' R2 B2 R2 U R2 U2 F2 B2 L2 D' F2 ,6628
12.86,R2 F D2 F U2 R2 B' F L F' R2 U2 F L D' L2 R' D' F' ,6638
12.86,F' D F' R' D2 L' D2 L U L' U2 B' L2 F2 B' U2 F' L2 B2 ,6647
12.87,R2 L F2 L U F D2 L' B D B2 U' L2 U B2 L2 F2 U2 R2 ,6662
12.88,F2 L2 B' D2 U2 R2 D2 F U' L' B D2 B R' U' B R2 U L' ,6694
12.88,D L2 D' F2 L2 B2 D' R2 F2 U2 F2 R B2 D R F' U' F' L B R' ,6704
12.88,B2 D2 L' D2 L2 F D' B D2 B' U2 R L2 B2 R' L' U2 F2 U2 F2 ,6717
12.88,D' R2 U B2 R2 U' R2 D' L U L' U2 L' R' D F' U L R' ,6719
12.88,D U2 B2 R2 U B2 F2 U' F2 U' F2 R U B2 R B' R' B F' D' F ,6721
12.89,L2 B2 D2 F L2 B' F2 D2 L U' F2 L U2 F' R' D' F U L' ,6734
12.89,F L2 D2 F2 L2 R2 F' L2 D L' D' B2 R2 D2 U2 B U2 R' F2 ,6744
12.89,D2 B' L2 B' F D2 L2 B U' L' D U F' U' F' R2 U' ,6747
12.9,R2 D2 B L2 F L2 F' U2 F R2 D2 U' L2 F2 R2 F L2 U' L ,6763
12.9,F2 U2 F' D2 F' R2 F' U2 B2 U R' B2 L2 B2 D U B' F2 U F' ,6774
12.9,B2 U B' R F2 U2 F' U L2 F' D2 F2 R2 F2 R2 D2 R' U2 F2 ,6778
12.9,D R2 U2 L2 D' R2 U' F2 R2 U' F' L2 R' B L2 U' B' R' D L' ,6789
12.9,B' L2 R2 D2 F' L2 B' D2 B2 U2 B2 R D2 B D B' D2 U B L D2 ,6793
12.91,L2 F L2 D2 B2 D2 R2 U F' R F' U2 L2 F R F' D2 F ,6811
12.92,R2 B' U2 L2 F2 D2 F U2 L2 R2 B' U F2 R B L' D' U2 F' D2 L ,6814
12.92,U L2 D U F2 R2 U L2 F2 R' D B2 L' F2 U2 R' B D R2 ,6819
12.92,B U2 L2 B R2 B2 R2 D2 L D' U' R' D2 L F R D' B ,6820
12.92,F2 U B' R2 D F' L' U' B' D' R U2 F2 B2 D2 B2 L B2 R2 F2 L2 ,6826
12.92,B2 R2 U' R F' L' B' U' L B' D' F2 R2 B U2 B' L2 B' U2 B2 ,6830
12.92,R2 U R2 F2 U2 R2 B2 D' B L' U' B' D' B' D2 L D B' R' ,6835
12.93,U2 L2 D' L2 R2 D R2 D' F2 L' U L U B' L B L U R2 ,6856
12.93,R F2 L B L U F2 U2 B R F2 R2 D' F2 R2 U' F2 D B2 U' ,6857
12.94,U B2 L2 D U' B2 U' L2 B' L2 B2 R2 D2 L2 U B L' B2 U' ,6886
12.94,B' U2 R2 B' F' L2 B' U2 B' D L' U' B2 D B L D2 F D' B2 ,6887
12.94,L2 B2 F2 L' B2 R2 F2 U2 B2 L' B L2 R' B F D' L R2 F' R ,6891
12.94,R' U2 F2 R F2 L' R' U2 F U F2 R2 D R F' D' R B2 ,6898
12.94,U R2 B2 R2 D' F2 R2 D2 B2 R' U B2 F D2 R B2 U L2 B' F ,6899
12.94,B F2 U2 F' L2 F' L2 R2 U2 L2 F2 U' F U F' R B' R2 D2 F2 ,6903
12.94,L R U2 B2 U2 L B2 L' B2 F U' L B F D2 L F2 U' R' F2 ,6905
12.94,F L2 F' L2 R2 D2 B' F2 U2 F U L F2 R2 B2 F2 U B U2 F2 ,6911
12.94,B2 L F2 L' U2 B2 F2 R D2 L D2 U R' U B' R' U2 R' B' R' U ,6914
12.95,U2 B2 F L2 F2 R2 D2 L2 R' B D L' B U' F2 L' R2 F' U ,6917
12.95,R2 B' D2 B' U2 L2 F D2 F' D' F R' U B2 L' F' D' B U2 ,6918
12.95,F2 U' F' R' D2 B' U' B' D L B U2 L2 D2 F' L2 F2 L2 U2 F ,6929
12.95,D B2 U' F2 L2 D L2 D2 B2 L F2 U' F' U B2 F' U F2 R ,6939
12.95,F R2 D2 F2 D2 B D2 R D2 F' U' F2 U F2 R2 D2 F2 U' R2 ,6941
12.96,L' B L' U' L F2 R F R' D' R D2 F2 D2 F2 U' L2 U F2 D ,6949
12.96,D U' B2 U' L2 U2 R2 F2 L2 U' L B' L D R B2 D' B R2 D ,6955
12.96,L2 D2 U' R2 U' F2 U2 B2 U' B2 R' D2 F R' B D2 L2 R' B D' U' ,6960
12.96,U2 L' R2 U2 B2 R D2 U2 B2 R B' D R D2 U' F D F' R F2 ,6965
12.96,R' B2 R2 U2 B2 D2 F2 D' L D' R F' D R' B R' D2 U' ,6968
12.97,L U2 L R2 F2 L' R2 B L' R B' D2 R2 U' B L2 U2 F' ,6982
12.97,R' B2 R U2 L2 B R F2 D2 F' D' B2 U' L2 F2 D2 F2 U D2 ,6985
12.97,B' R' F' L' U D F2 L F' B L' F L2 F' R2 F D2 B D2 F' ,6987
12.97,D2 F2 L D' L2 D2 R L B L F2 U2 D' L2 D' B2 L2 B2 U ,6989
12.98,D F' L2 B R D' L' B' D R' F2 R2 F2 D2 F2 D2 L U2 D2 R ,7007
12.98,D' F2 R2 B2 D2 R2 U B2 D2 L2 B U' F' L2 R' U R' F2 L2 R' ,7012
12.98,F2 L2 B F R2 F L2 F' L F2 U' F' L2 R F D L D F' ,7013
12.98,L2 U' L F' U' B R D2 L U' F2 L' D2 F2 L' D2 R2 F2 R2 B2 ,7022
12.99,F2 U2 B2 R2 B2 L2 U2 R2 D' L2 U' R D2 R2 F L D B L' R ,7048
13.0,D2 R2 D2 B2 D2 R B2 F2 D2 L' F2 U R' F L D F R' D B' ,7059
13.0,B' R2 D2 B' R2 F2 L2 D2 B2 U' L D' L' F U2 R2 B2 D' F D ,7071
13.0,R B2 R' F2 L' U2 B2 R2 B2 L' U' B U2 R' D B' L2 F R U ,7090
13.02,F2 B' D' R F' B D' F2 R2 U' L' D2 F B2 L2 D2 F R2 ,7122
13.02,F' R2 D2 R2 D2 F D2 U F' D2 R' B L2 U L F' D R ,7127
13.02,R2 B2 D2 L' F2 D2 L R' F2 R' D2 U' L2 B' R' F2 U2 F2 D ,7134
13.02,F B U' L F' R F R D' R F' R2 F2 U' F2 U2 R2 U R2 D2 ,7144
13.02,F' L' B' U' R' B L2 D' F' L F2 D2 L' F2 B2 R D2 R L2 F2 ,7145
13.03,D2 F' D2 F2 U2 F D2 F2 L D2 U2 B R' B U F D' L2 F2 ,7159
13.03,L2 U B2 L2 B2 L2 D' U2 B2 R2 F' D L' U' R2 F' L' D R2 U2 ,7172
13.03,L2 D' F2 U' B2 F2 U2 R2 D B2 R' B' R' B' U' F L U2 L2 U2 ,7173
13.04,B' L2 F' U2 R2 F D2 B2 U2 R2 F R' U B2 R' B L F R' D ,7183
13.04,F R B D' R' L F2 U F' L2 F2 D2 B2 D2 L' B2 R U2 D2 R ,7187
13.04,F U' B' R' U2 L B R D' F' R2 U2 F' U2 B' U2 F U2 ,7196
13.04,L2 B2 U2 B U2 R2 B2 F2 U2 L2 F R F2 L2 R2 U' F' D' B' D' ,7197
13.04,U2 F U2 B U2 R2 B F D U2 L B' U' L R U' B D' F2 ,7206
13.04,L2 F2 R' B2 R' F2 R' B2 R2 U B R B L D2 L2 D U2 L' ,7216
